,Unnamed: 0.1,Unnamed: 0,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,label
172,172,172,26.0,unemployed,single,basic.9y,no,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,10
173,173,173,32.0,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,no,0
174,174,174,,admin.,single,high.school,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,999.0,0,yes,0
175,175,175,34.0,management,married,university.degree,no,yes,no,telephone,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,4,no,4
176,176,176,59.0,retired,divorced,university.degree,no,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,yes,5
177,177,177,,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,0
178,178,178,,technician,single,professional.course,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,yes,9
179,179,179,40.0,self-employed,married,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,6
180,180,180,,technician,single,high.school,no,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,9
181,181,181,,technician,single,university.degree,unknown,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,9
182,182,182,,services,single,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
183,183,183,,technician,single,university.degree,unknown,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,9
184,184,184,,technician,married,,no,no,yes,cellular,apr,tue,1,5,2,success,-1.8,93.749,-34.6,0.638,5008.7,0.166666667,2,yes,9
185,185,185,48.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
186,186,186,23.0,admin.,single,professional.course,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
187,187,187,32.0,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,1,no,1
188,188,188,,admin.,divorced,high.school,no,yes,no,cellular,nov,,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,0
189,189,189,21.0,services,single,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,7
190,190,190,,technician,married,,no,yes,no,cellular,nov,tue,1,1,4,success,-1.1,94.767,-50.8,1.046,4963.6,0.033333333,4,no,9
191,191,191,46.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,1
192,192,192,32.0,admin.,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,0
193,193,193,77.0,retired,married,high.school,no,yes,no,cellular,apr,thu,7,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,999.0,0,yes,5
194,194,194,35.0,student,single,university.degree,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,8
195,195,195,34.0,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,1
196,196,196,64.0,unknown,married,,no,no,no,cellular,nov,mon,1,3,3,success,-1.1,94.767,-50.8,1.048,4963.6,0.1,3,no,11
197,197,197,47.0,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,1
198,198,198,,blue-collar,married,basic.9y,no,yes,no,cellular,may,,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
199,199,199,29.0,admin.,married,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,yes,0
200,200,200,35.0,technician,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,9
201,201,201,47.0,admin.,married,,no,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,0
202,202,202,,admin.,single,,no,yes,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,0
203,203,203,55.0,management,married,university.degree,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
204,204,204,27.0,student,single,unknown,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.749,-34.6,0.635,5008.7,999.0,0,no,8
205,205,205,44.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
206,206,206,31.0,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,999.0,0,no,6
207,207,207,57.0,admin.,married,basic.9y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
208,208,208,36.0,admin.,divorced,,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
209,209,209,33.0,admin.,married,university.degree,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,999.0,0,yes,0
210,210,210,57.0,technician,married,,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,9
211,211,211,,admin.,married,,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,0
212,212,212,,admin.,married,,no,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,999.0,0,no,0
213,213,213,52.0,services,married,,unknown,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,7
214,214,214,,blue-collar,married,,no,no,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
215,215,215,,management,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,4
216,216,216,39.0,technician,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,9
217,217,217,33.0,admin.,married,university.degree,no,no,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,0
218,218,218,33.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
219,219,219,36.0,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
220,220,220,,admin.,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,999.0,0,no,0
221,221,221,36.0,admin.,single,university.degree,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,0
222,222,222,,services,married,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,7
223,223,223,34.0,technician,married,,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,9
224,224,224,33.0,technician,single,basic.9y,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,999.0,0,no,9
225,225,225,59.0,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
226,226,226,37.0,blue-collar,married,,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,1
227,227,227,,admin.,married,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999.0,2,yes,0
228,228,228,42.0,services,married,,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,7
229,229,229,33.0,technician,single,professional.course,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,yes,9
230,230,230,41.0,blue-collar,married,unknown,unknown,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,1
231,231,231,43.0,housemaid,single,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,3
232,232,232,,blue-collar,single,,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,1
233,233,233,28.0,admin.,married,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,999.0,0,no,0
234,234,234,32.0,unemployed,divorced,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,10
235,235,235,,services,married,professional.course,no,yes,yes,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,7
236,236,236,38.0,admin.,single,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,0
237,237,237,,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,1
238,238,238,39.0,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,0.1,0,yes,6
239,239,239,,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
240,240,240,22.0,services,single,,no,yes,yes,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.755,5017.5,999.0,0,yes,7
241,241,241,25.0,admin.,single,,no,no,no,cellular,nov,fri,5,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.1,1,no,0
242,242,242,31.0,services,single,,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,7
243,243,243,51.0,services,married,,unknown,yes,yes,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,7
244,244,244,49.0,services,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,7
245,245,245,55.0,technician,married,,no,yes,no,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.72,5023.5,999.0,1,yes,9
246,246,246,,services,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,999.0,0,yes,7
247,247,247,81.0,retired,divorced,,no,no,no,cellular,jun,tue,1,999,4,failure,-1.7,94.055,-39.8,0.761,4991.6,999.0,8,no,5
248,248,248,,admin.,single,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,0
249,249,249,54.0,unemployed,married,high.school,unknown,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,10
250,250,250,55.0,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1
251,251,251,37.0,services,single,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,2,no,7
252,252,252,78.0,unknown,married,unknown,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,999.0,0,no,11
253,253,253,36.0,management,married,university.degree,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,4
254,254,254,,blue-collar,married,,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no,1
255,255,255,,unemployed,married,,no,unknown,unknown,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,10
256,256,256,,blue-collar,married,high.school,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,1
257,257,257,34.0,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,no,1
258,258,258,,retired,single,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,5
259,259,259,36.0,blue-collar,married,,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,1
260,260,260,30.0,admin.,single,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
261,261,261,,admin.,married,,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,0
262,262,262,,services,married,high.school,unknown,yes,no,cellular,nov,,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,1,no,7
263,263,263,34.0,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
264,264,264,28.0,technician,single,professional.course,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,999.0,0,no,9
265,265,265,31.0,technician,divorced,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
266,266,266,51.0,services,married,,no,no,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,7
267,267,267,50.0,services,divorced,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
268,268,268,,blue-collar,married,basic.4y,no,no,no,cellular,aug,,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,1
269,269,269,56.0,admin.,married,basic.6y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,0
270,270,270,32.0,admin.,single,university.degree,no,yes,yes,cellular,mar,mon,6,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,999.0,0,no,0
271,271,271,46.0,services,married,basic.6y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
272,272,272,34.0,technician,divorced,professional.course,no,no,no,telephone,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
273,273,273,,management,married,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4
274,274,274,36.0,technician,married,high.school,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,yes,9
275,275,275,25.0,unemployed,married,university.degree,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,999.0,0,yes,10
276,276,276,34.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,0
277,277,277,50.0,entrepreneur,married,,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,2
278,278,278,43.0,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,1
279,279,279,33.0,services,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,7
280,280,280,56.0,services,married,,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,7
281,281,281,45.0,services,married,basic.4y,no,no,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,7
282,282,282,,services,single,university.degree,no,yes,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,7
283,283,283,42.0,services,married,,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,7
284,284,284,63.0,retired,married,unknown,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,yes,5
285,285,285,59.0,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
286,286,286,45.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1
287,287,287,,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,1
288,288,288,,admin.,single,university.degree,no,no,no,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
289,289,289,34.0,technician,divorced,,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,9
290,290,290,,admin.,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,0
291,291,291,27.0,technician,single,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,9
292,292,292,,unemployed,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,999.0,0,no,10
293,293,293,44.0,admin.,divorced,university.degree,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
294,294,294,,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
295,295,295,45.0,technician,married,high.school,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,9
296,296,296,,management,married,university.degree,unknown,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
297,297,297,43.0,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,1
298,298,298,45.0,housemaid,divorced,university.degree,no,no,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,3
299,299,299,,technician,single,professional.course,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,9
300,300,300,34.0,technician,divorced,,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
301,301,301,54.0,self-employed,married,,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,6
302,302,302,47.0,technician,married,unknown,unknown,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,no,9
303,303,303,35.0,technician,single,professional.course,no,no,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
304,304,304,85.0,housemaid,married,basic.4y,unknown,yes,no,cellular,apr,tue,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,0.2,6,yes,3
305,305,305,,technician,married,,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,9
306,306,306,39.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,1
307,307,307,29.0,services,married,high.school,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,7
308,308,308,59.0,retired,married,,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,5
309,309,309,30.0,housemaid,married,high.school,unknown,yes,no,telephone,may,fri,13,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,3
310,310,310,46.0,blue-collar,single,,no,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,1
311,311,311,,services,single,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
312,312,312,47.0,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,6
313,313,313,34.0,admin.,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
314,314,314,28.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,1
315,315,315,37.0,technician,married,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
316,316,316,38.0,technician,married,university.degree,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
317,317,317,,blue-collar,married,,unknown,unknown,unknown,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1
318,318,318,,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,2
319,319,319,43.0,management,married,,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,4
320,320,320,51.0,technician,married,basic.9y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,yes,9
321,321,321,48.0,admin.,divorced,university.degree,unknown,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,0
322,322,322,,admin.,married,professional.course,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
323,323,323,29.0,services,single,,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,2,no,7
324,324,324,42.0,housemaid,married,basic.9y,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,3
325,325,325,32.0,unemployed,married,basic.9y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,10
326,326,326,29.0,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,1
327,327,327,51.0,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,999.0,0,no,9
328,328,328,46.0,management,married,basic.6y,unknown,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,4
329,329,329,,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no,1
330,330,330,44.0,self-employed,divorced,professional.course,no,yes,no,cellular,may,thu,2,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,4,no,6
331,331,331,,management,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4
332,332,332,,technician,married,professional.course,no,no,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,9
